"categorie","mois","v_reg","c_reg","ca"
"auto","Aout","SP","RJ","3315.4900398254395"
"auto","Aout","SP","RN","391.1699981689453"
"auto","Aout","SP","RO","301.1500015258789"
"auto","Aout","SP","RS","1566.2300109863281"
"auto","Aout","SP","SC","2144.5300216674805"
"auto","Aout","SP","SE","146.1999969482422"
"auto","Aout","SP","SP","19476.14005947113"
"auto","Aout","SP","TO","130.16000366210938"
"auto","Avril","DF","DF","51.37999725341797"
"auto","Avril","ES","MG","59.29999923706055"
"auto","Avril","GO","PE","124.2300033569336"
"auto","Avril","GO","SP","388.9300003051758"
"auto","Avril","MG","BA","522.370002746582"
"auto","Avril","MG","CE","318.2699890136719"
"auto","Avril","MG","DF","273.05999755859375"
"auto","Avril","MG","MA","429.16998291015625"
"auto","Avril","MG","MG","1364.6499710083008"
"auto","Avril","MG","PR","64.06999969482422"
"auto","Avril","MG","RJ","469.32000160217285"
"auto","Avril","MG","SP","910.7199935913086"
"auto","Avril","MS","SP","201.12998962402344"
"auto","Avril","PE","PI","1816.1099853515625"
"auto","Avril","PE","RS","1989.9599609375"
"auto","Avril","PI","CE","323.1499938964844"
"auto","Avril","PR","ES","345.9499740600586"
"auto","Avril","PR","MA","271.0199890136719"
"auto","Avril","PR","MG","283.91999435424805"
"auto","Avril","PR","PI","1989.75"
"auto","Avril","PR","PR","93.58000183105469"
"auto","Avril","PR","RJ","1662.1399993896484"
"auto","Avril","PR","SP","2119.800001144409"
"auto","Avril","RJ","BA","218.63999938964844"
"auto","Avril","RJ","RJ","506.5699920654297"
"auto","Avril","RJ","SC","181.82000732421875"
"auto","Avril","RJ","SP","542.8900108337402"
"auto","Avril","RO","BA","355.1099853515625"
"auto","Avril","RS","RJ","164.26000213623047"
"auto","Avril","RS","SC","248.8800048828125"
"auto","Avril","RS","SP","330.5799865722656"
"auto","Avril","SC","DF","47.68000030517578"
"auto","Avril","SC","MG","977.1199798583984"
"auto","Avril","SC","RJ","853.9599838256836"
"auto","Avril","SC","RS","903.4300231933594"
"auto","Avril","SC","SC","974.4199829101562"
"auto","Avril","SC","SP","2658.8600006103516"
"auto","Avril","SP","AL","79.33999633789062"
"auto","Avril","SP","AM","264.17999267578125"
"auto","Avril","SP","BA","1859.02001953125"
"auto","Avril","SP","CE","1021.4600219726562"
"auto","Avril","SP","DF","1786.5700302124023"
"auto","Avril","SP","ES","982.5099792480469"
"auto","Avril","SP","GO","1023.7600021362305"
"auto","Avril","SP","MA","272.9000015258789"
"auto","Avril","SP","MG","7204.220041275024"
"auto","Avril","SP","MS","277.60000228881836"
"auto","Avril","SP","MT","708.1399765014648"
"auto","Avril","SP","PA","120.6400032043457"
"auto","Avril","SP","PB","190.08999633789062"
"auto","Avril","SP","PE","1726.659999847412"
"auto","Avril","SP","PI","227.27999877929688"
"auto","Avril","SP","PR","2727.6600189208984"
"auto","Avril","SP","RJ","5860.4299964904785"
"auto","Avril","SP","RN","98.3800048828125"
"auto","Avril","SP","RS","3476.1600608825684"
"auto","Avril","SP","SC","2007.3099784851074"
"auto","Avril","SP","SP","18132.56018447876"
"auto","Avril","SP","TO","288.49000549316406"
"auto","Decembre","GO","SP","623.5900268554688"
"auto","Decembre","MG","MG","95.0999984741211"
"auto","Decembre","MG","RJ","179.97000122070312"
"auto","Decembre","MG","SP","553.200008392334"
"auto","Decembre","PR","BA","57.80000305175781"
"auto","Decembre","PR","ES","925.6900024414062"
"auto","Decembre","PR","MG","118.25999450683594"
"auto","Decembre","PR","RS","50.5"
"auto","Decembre","PR","SP","511.8699951171875"
"auto","Decembre","RJ","BA","81.75"
"auto","Decembre","RJ","CE","85.2699966430664"
"auto","Decembre","RJ","RJ","333.6699981689453"
"auto","Decembre","RJ","SP","322.8699951171875"
"auto","Decembre","RO","SP","105.94000244140625"
"auto","Decembre","RS","PR","90.16999816894531"
"auto","Decembre","RS","RJ","169.62001037597656"
"auto","Decembre","SC","AP","266.69000244140625"
"auto","Decembre","SC","BA","242.8000030517578"
"auto","Decembre","SC","CE","659.8399658203125"
"auto","Decembre","SC","MG","3602.5799560546875"
"auto","Decembre","SC","MS","600.4299926757812"
"auto","Decembre","SC","PB","639.97998046875"
"auto","Decembre","SC","PE","639.97998046875"
"auto","Decembre","SC","RJ","2356.250030517578"
"auto","Decembre","SC","RN","639.97998046875"
"auto","Decembre","SC","RS","1192.5400390625"
"auto","Decembre","SC","SP","3302.0300064086914"
"auto","Decembre","SP","AL","42.66999816894531"
"auto","Decembre","SP","BA","536.1599884033203"
"auto","Decembre","SP","DF","711.0900115966797"
"auto","Decembre","SP","ES","463.1199951171875"
"auto","Decembre","SP","GO","490.9300079345703"
"auto","Decembre","SP","MA","501.25999450683594"
"auto","Decembre","SP","MG","4583.459972381592"
"auto","Decembre","SP","MS","120.20000457763672"
"auto","Decembre","SP","MT","873.6299934387207"
"auto","Decembre","SP","PA","829.9500122070312"
"auto","Decembre","SP","PB","74.5"
"auto","Decembre","SP","PE","346.34999084472656"
"auto","Decembre","SP","PR","1181.0300025939941"
"auto","Decembre","SP","RJ","2145.589931488037"
"auto","Decembre","SP","RS","646.0699844360352"
"auto","Decembre","SP","SC","1673.430025100708"
"auto","Decembre","SP","SE","111.43000030517578"
"auto","Decembre","SP","SP","12036.800018310547"
"auto","Decembre","SP","TO","138.9000015258789"
"auto","Fevrier","GO","PA","83.1500015258789"
"auto","Fevrier","GO","PE","213.77999877929688"
"auto","Fevrier","MG","AL","477.69000244140625"
"auto","Fevrier","MG","BA","595.2000198364258"
"auto","Fevrier","MG","ES","245.67999267578125"
"auto","Fevrier","MG","GO","32.69000244140625"
"auto","Fevrier","MG","MA","512.6999969482422"
"auto","Fevrier","MG","MG","2178.280029296875"
"auto","Fevrier","MG","MT","112.45999908447266"
"auto","Fevrier","MG","PR","1085.5799827575684"
"auto","Fevrier","MG","RJ","526.710018157959"
"auto","Fevrier","MG","RS","464.9800109863281"
"auto","Fevrier","MG","SP","2051.5000381469727"
"auto","Fevrier","MG","TO","165.7100067138672"
"auto","Fevrier","MS","SP","173.8199920654297"
"auto","Fevrier","PE","SP","1821.8699951171875"
"auto","Fevrier","PI","MG","522.3200073242188"
"auto","Fevrier","PI","RJ","173.77000427246094"
"auto","Fevrier","PI","SC","349.42999267578125"
"auto","Fevrier","PI","SP","80.3800048828125"
"auto","Fevrier","PR","AL","940.6500244140625"
"auto","Fevrier","PR","CE","98.44000244140625"
"auto","Fevrier","PR","DF","260"
"auto","Fevrier","PR","GO","255.239990234375"
"auto","Fevrier","PR","MG","67.18000030517578"
"auto","Fevrier","PR","PR","571.219970703125"
"auto","Fevrier","PR","RJ","354.0799865722656"
"auto","Fevrier","PR","RS","38.97999954223633"
"auto","Fevrier","PR","SC","215.14999389648438"
"auto","Fevrier","PR","SP","230.51000213623047"
"auto","Fevrier","RJ","PB","111.43000030517578"
"auto","Fevrier","RJ","RS","226.89999389648438"
"auto","Fevrier","RJ","SP","238.79999542236328"
"auto","Fevrier","RS","BA","56.83000183105469"
"auto","Fevrier","RS","DF","134.8699951171875"
"auto","Fevrier","RS","PB","89.52000427246094"
"auto","Fevrier","RS","PR","55.540000915527344"
"auto","Fevrier","RS","SP","346.38001251220703"
"auto","Fevrier","SC","BA","675.9400024414062"
"auto","Fevrier","SC","DF","722.760009765625"
"auto","Fevrier","SC","MG","787.530029296875"
"auto","Fevrier","SC","PA","710.1900024414062"
"auto","Fevrier","SC","PE","398.8800048828125"
"auto","Fevrier","SC","PR","675"
"auto","Fevrier","SC","RJ","1689.749984741211"
"auto","Fevrier","SC","RS","825.2700119018555"
"auto","Fevrier","SC","SC","19.209999084472656"
"auto","Fevrier","SC","SP","1737.3899230957031"
"auto","Fevrier","SP","AL","126.70999908447266"
"auto","Fevrier","SP","BA","673.650016784668"
"auto","Fevrier","SP","CE","827.7599868774414"
"auto","Fevrier","SP","DF","1367.370002746582"
"auto","Fevrier","SP","ES","1206.1399993896484"
"auto","Fevrier","SP","GO","867.1999969482422"
"auto","Fevrier","SP","MA","291.0800018310547"
"auto","Fevrier","SP","MG","8282.620010375977"
"auto","Fevrier","SP","MS","327.32000732421875"
"auto","Fevrier","SP","MT","1514.2500228881836"
"auto","Fevrier","SP","PA","387.9200019836426"
"auto","Fevrier","SP","PE","1374.4400024414062"
"auto","Fevrier","SP","PR","2141.130012512207"
"auto","Fevrier","SP","RJ","2355.75998878479"
"auto","Fevrier","SP","RN","34.84000015258789"
"auto","Fevrier","SP","RO","34.34000015258789"
"auto","Fevrier","SP","RS","2044.7999954223633"
"auto","Fevrier","SP","SC","1624.3699798583984"
"auto","Fevrier","SP","SP","13934.330123901367"
"auto","Janvier","CE","PA","86.43000030517578"
"auto","Janvier","DF","MG","95.30999755859375"
"auto","Janvier","GO","MG","371.6499938964844"
"auto","Janvier","MG","MG","1263.6600074768066"
"auto","Janvier","MG","PA","1257.9600830078125"
"auto","Janvier","MG","PR","131.6199951171875"
"auto","Janvier","MG","RJ","296.9700012207031"
"auto","Janvier","MG","RS","311.52999114990234"
"auto","Janvier","MG","SC","632.4800415039062"
"auto","Janvier","MG","SP","1152.2699890136719"
"auto","Janvier","MS","BA","234.1599884033203"
"auto","Janvier","MS","MG","173.8199920654297"
"auto","Janvier","MS","PR","438.3599853515625"
"auto","Janvier","MS","RJ","86.93000030517578"
"auto","Janvier","MS","SP","254.74000549316406"
"auto","Janvier","PI","PE","319.94000244140625"
"auto","Janvier","PI","PR","334.2799987792969"
"auto","Janvier","PR","BA","436.32000732421875"
"auto","Janvier","PR","DF","418.9100036621094"
"auto","Janvier","PR","MG","1548.0499420166016"
"auto","Janvier","PR","PI","141.72000122070312"
"auto","Janvier","PR","PR","536.9799880981445"
"auto","Janvier","PR","RJ","464.04998779296875"
"auto","Janvier","PR","RS","108.60000610351562"
"auto","Janvier","PR","SC","50.980003356933594"
"auto","Janvier","PR","SP","216.54999542236328"
"auto","Janvier","RJ","MG","104.37999725341797"
"auto","Janvier","RJ","SE","333.19000244140625"
"auto","Janvier","RJ","SP","1228.1299743652344"
"auto","Janvier","RO","ES","165.54000854492188"
"auto","Janvier","RO","SP","90.61000061035156"
"auto","Janvier","RS","MG","329.1400146484375"
"auto","Janvier","RS","SP","133.6500015258789"
"auto","Janvier","SC","MG","232.9499969482422"
"auto","Janvier","SC","RS","220.8800048828125"
"auto","Janvier","SC","SC","28.170000076293945"
"auto","Janvier","SC","SP","80"
"auto","Janvier","SP","AL","171.8400115966797"
"auto","Janvier","SP","BA","1364.929988861084"
"auto","Janvier","SP","CE","446.6800079345703"
"auto","Janvier","SP","DF","1345.4600067138672"
"auto","Janvier","SP","ES","1366.9800033569336"
"auto","Janvier","SP","GO","454.39000701904297"
"auto","Janvier","SP","MA","448.27000427246094"
"auto","Janvier","SP","MG","4051.6900215148926"
"auto","Janvier","SP","MT","803.140022277832"
"auto","Janvier","SP","PA","72"
"auto","Janvier","SP","PE","213.60000610351562"
"auto","Janvier","SP","PI","429"
"auto","Janvier","SP","PR","1005.1600036621094"
"auto","Janvier","SP","RJ","1540.7000198364258"
"auto","Janvier","SP","RO","163.61000061035156"
"auto","Janvier","SP","RS","1431.3500232696533"
"auto","Janvier","SP","SC","943.8200149536133"
"auto","Janvier","SP","SP","17946.09997177124"
"auto","Janvier","SP","TO","179.4600067138672"
"auto","Juillet","CE","AL","237.42999267578125"
"auto","Juillet","CE","DF","180.3300018310547"
"auto","Juillet","CE","SE","232.42999267578125"
"auto","Juillet","ES","PI","163.04000854492188"
"auto","Juillet","GO","PB","85.70999908447266"
"auto","Juillet","GO","RJ","152.72000122070312"
"auto","Juillet","MG","BA","1880.970069885254"
"auto","Juillet","MG","CE","539.489990234375"
"auto","Juillet","MG","MA","573.739990234375"
"auto","Juillet","MG","MG","1267.5899982452393"
"auto","Juillet","MG","MS","140.88999938964844"
"auto","Juillet","MG","PB","341.0899963378906"
"auto","Juillet","MG","PR","291.94000244140625"
"auto","Juillet","MG","RJ","1444.7000732421875"
"auto","Juillet","MG","RS","408.82000732421875"
"auto","Juillet","MG","SP","854.7899780273438"
"auto","Juillet","MS","MG","344.04998779296875"
"auto","Juillet","MS","SP","528.5600128173828"
"auto","Juillet","PE","BA","2304.679931640625"
"auto","Juillet","PE","DF","1832.5400390625"
"auto","Juillet","PE","RN","1821.8199462890625"
"auto","Juillet","PI","PB","94.6500015258789"
"auto","Juillet","PR","MG","502.86000061035156"
"auto","Juillet","PR","PR","82.81999969482422"
"auto","Juillet","PR","RR","257.2099914550781"
"auto","Juillet","PR","SC","91.0999984741211"
"auto","Juillet","PR","SP","520.5199966430664"
"auto","Juillet","RJ","BA","1343.43994140625"
"auto","Juillet","RJ","CE","89.83999633789062"
"auto","Juillet","RJ","MG","58.95000076293945"
"auto","Juillet","RJ","PA","287.03997802734375"
"auto","Juillet","RJ","PE","222.1300048828125"
"auto","Juillet","RJ","PR","129.8400001525879"
"auto","Juillet","RJ","RJ","231.70000457763672"
"auto","Juillet","RJ","RS","110.58000183105469"
"auto","Juillet","RJ","SP","333.79999923706055"
"auto","Juillet","RO","PR","251.5900115966797"
"auto","Juillet","RO","RS","193.07000732421875"
"auto","Juillet","RS","RS","199.87000274658203"
"auto","Juillet","RS","SP","345.68000411987305"
"auto","Juillet","SC","MG","1060.4299812316895"
"auto","Juillet","SC","PR","519.5299987792969"
"auto","Juillet","SC","SC","116.80000305175781"
"auto","Juillet","SC","SP","560.0799942016602"
"auto","Juillet","SP","AL","319.25001525878906"
"auto","Juillet","SP","AM","554.0800018310547"
"auto","Juillet","SP","AP","1049.530029296875"
"auto","Juillet","SP","BA","2283.7000007629395"
"auto","Juillet","SP","CE","153.7300033569336"
"auto","Juillet","SP","DF","1222.470027923584"
"auto","Juillet","SP","ES","1226.8599967956543"
"auto","Juillet","SP","GO","655.7100067138672"
"auto","Juillet","SP","MA","183.83999633789062"
"auto","Juillet","SP","MG","4201.940010070801"
"auto","Juillet","SP","MS","161.0500030517578"
"auto","Juillet","SP","MT","218.50999450683594"
"auto","Juillet","SP","PA","954.3600006103516"
"auto","Juillet","SP","PB","421.6899948120117"
"auto","Juillet","SP","PE","1956.8400268554688"
"auto","Juillet","SP","PI","773.3599853515625"
"auto","Juillet","SP","PR","3178.229995727539"
"auto","Juillet","SP","RJ","4726.959978103638"
"auto","Juillet","SP","RN","490.7799987792969"
"auto","Juillet","SP","RO","273.0899963378906"
"auto","Juillet","SP","RS","1408.7200012207031"
"auto","Juillet","SP","SC","1723.9299812316895"
"auto","Juillet","SP","SE","481.7899932861328"
"auto","Juillet","SP","SP","16267.690161705017"
"auto","Juillet","SP","TO","273.8800048828125"
"auto","Juin","DF","RJ","57.05999755859375"
"auto","Juin","GO","DF","52.97999954223633"
"auto","Juin","GO","SP","156.24000549316406"
"auto","Juin","MG","BA","305.1800079345703"
"auto","Juin","MG","DF","144.84999084472656"
"auto","Juin","MG","ES","63.37999725341797"
"auto","Juin","MG","GO","291.7200012207031"
"auto","Juin","MG","MG","595.2600021362305"
"auto","Juin","MG","MS","1626.6500244140625"
"auto","Juin","MG","MT","1247.2900390625"
"auto","Juin","MG","PA","182.54000854492188"
"auto","Juin","MG","PR","130.0300064086914"
"auto","Juin","MG","RJ","445.3699951171875"
"auto","Juin","MG","RS","216.60000610351562"
"auto","Juin","MG","SC","891.1400146484375"
"auto","Juin","MG","SP","3877.0799350738525"
"auto","Juin","MS","DF","211.0699920654297"
"auto","Juin","PE","CE","1925.77001953125"
"auto","Juin","PE","ES","1924.030029296875"
"auto","Juin","PE","RJ","2151.2900390625"
"auto","Juin","PR","DF","1839.050048828125"
"auto","Juin","PR","MA","63.400001525878906"
"auto","Juin","PR","MG","121.4000015258789"
"auto","Juin","PR","MT","136.0800018310547"
"auto","Juin","PR","RJ","380.6600036621094"
"auto","Juin","PR","RS","354.5500183105469"
"auto","Juin","PR","SC","379.66998291015625"
"auto","Juin","PR","SP","1841.2899703979492"
"auto","Juin","PR","TO","277.29998779296875"
"auto","Juin","RJ","ES","51.44000244140625"
"auto","Juin","RJ","MA","83.76000213623047"
"auto","Juin","RJ","PR","108.43000030517578"
"auto","Juin","RJ","RJ","249.35999298095703"
"auto","Juin","RJ","RS","99.91999816894531"
"auto","Juin","RJ","SC","171.92999649047852"
"auto","Juin","RJ","SP","198.79999542236328"
"auto","Juin","RS","RJ","85.60000610351562"
"auto","Juin","RS","SP","185.4300022125244"
"auto","Juin","SC","CE","125.69000244140625"
"auto","Juin","SC","MG","54.619998931884766"
"auto","Juin","SC","PR","198.1599998474121"
"auto","Juin","SC","RS","61.01000213623047"
"auto","Juin","SC","SC","93.70000076293945"
"auto","Juin","SC","SP","76.48999786376953"
"auto","Juin","SP","AL","64.62999725341797"
"auto","Juin","SP","AP","90.45999908447266"
"auto","Juin","SP","BA","7881.880035400391"
"auto","Juin","SP","CE","379.12000274658203"
"auto","Juin","SP","DF","146.3699951171875"
"auto","Juin","SP","ES","819.9800186157227"
"auto","Juin","SP","GO","1485.7100219726562"
"auto","Juin","SP","MA","448.2200164794922"
"auto","Juin","SP","MG","4606.7800216674805"
"auto","Juin","SP","MS","524.3200225830078"
"auto","Juin","SP","MT","312.5800018310547"
"auto","Juin","SP","PA","169.07998657226562"
"auto","Juin","SP","PB","239.73999786376953"
"auto","Juin","SP","PE","351.97998809814453"
"auto","Juin","SP","PI","505.5500030517578"
"auto","Juin","SP","PR","2644.8300247192383"
